change_value,num_coins,runtime,coins,denominations
12363,414,0.05583810806274414,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12406,210,0.028209924697875977,"[0, 2, 1, 0, 0, 2, 205]","[1, 2, 6, 12, 24, 48, 60]"
12406,87,0.02308487892150879,"[0, 1, 2, 2, 82]","[1, 6, 13, 37, 150]"
12406,414,0.06397891044616699,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 413]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12449,211,0.03323698043823242,"[1, 2, 0, 0, 1, 0, 207]","[1, 2, 6, 12, 24, 48, 60]"
12449,87,0.023138046264648438,"[1, 0, 0, 4, 82]","[1, 6, 13, 37, 150]"
12449,416,0.05635809898376465,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 414]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12492,209,0.028329849243164062,"[0, 0, 0, 1, 0, 0, 208]","[1, 2, 6, 12, 24, 48, 60]"
12492,89,0.022510051727294922,"[5, 0, 0, 1, 83]","[1, 6, 13, 37, 150]"
12492,417,0.05412912368774414,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 416]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12535,211,0.03208518028259277,"[1, 0, 1, 0, 0, 1, 208]","[1, 2, 6, 12, 24, 48, 60]"
12535,89,0.026913166046142578,"[0, 0, 1, 6, 82]","[1, 6, 13, 37, 150]"
12535,419,0.05338406562805176,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 417]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12578,211,0.029979944229125977,"[0, 1, 0, 0, 0, 2, 208]","[1, 2, 6, 12, 24, 48, 60]"
12578,91,0.028718948364257812,"[4, 0, 1, 3, 83]","[1, 6, 13, 37, 150]"
12578,420,0.06405496597290039,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12621,214,0.03232002258300781,"[1, 1, 1, 1, 0, 0, 210]","[1, 2, 6, 12, 24, 48, 60]"
12621,88,0.02619481086730957,"[2, 1, 1, 0, 84]","[1, 6, 13, 37, 150]"
12621,422,0.05865812301635742,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 420]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12664,213,0.03210902214050293,"[0, 2, 0, 0, 0, 0, 211]","[1, 2, 6, 12, 24, 48, 60]"
12664,88,0.026262998580932617,"[1, 0, 2, 1, 84]","[1, 6, 13, 37, 150]"
12664,423,0.05865812301635742,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 422]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12707,216,0.03322887420654297,"[1, 2, 1, 0, 0, 2, 210]","[1, 2, 6, 12, 24, 48, 60]"
12707,90,0.02553701400756836,"[1, 1, 2, 2, 84]","[1, 6, 13, 37, 150]"
12707,425,0.0597078800201416,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 423]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12750,214,0.037171125411987305,"[0, 0, 1, 0, 1, 0, 212]","[1, 2, 6, 12, 24, 48, 60]"
12750,85,0.028252840042114258,"[0, 0, 0, 0, 85]","[1, 6, 13, 37, 150]"
12750,425,0.05918693542480469,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 425]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12793,215,0.03250885009765625,"[1, 0, 0, 1, 0, 0, 213]","[1, 2, 6, 12, 24, 48, 60]"
12793,87,0.02713799476623535,"[0, 1, 0, 1, 85]","[1, 6, 13, 37, 150]"
12793,428,0.05955791473388672,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 426]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12836,216,0.03287506103515625,"[0, 1, 1, 0, 0, 1, 213]","[1, 2, 6, 12, 24, 48, 60]"
12836,89,0.028254985809326172,"[0, 2, 0, 2, 85]","[1, 6, 13, 37, 150]"
12836,428,0.05623793601989746,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 427]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12879,217,0.030024051666259766,"[1, 1, 0, 0, 0, 2, 213]","[1, 2, 6, 12, 24, 48, 60]"
12879,91,0.02410602569580078,"[0, 3, 0, 3, 85]","[1, 6, 13, 37, 150]"
12879,431,0.059639930725097656,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 429]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12922,219,0.037518978118896484,"[0, 2, 1, 1, 0, 0, 215]","[1, 2, 6, 12, 24, 48, 60]"
12922,91,0.02550506591796875,"[3, 1, 1, 0, 86]","[1, 6, 13, 37, 150]"
12922,431,0.06487011909484863,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 430]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12965,219,0.035047054290771484,"[1, 2, 0, 0, 0, 0, 216]","[1, 2, 6, 12, 24, 48, 60]"
12965,91,0.027411937713623047,"[2, 0, 2, 1, 86]","[1, 6, 13, 37, 150]"
12965,434,0.06568408012390137,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13008,217,0.02927398681640625,"[0, 0, 0, 0, 0, 1, 216]","[1, 2, 6, 12, 24, 48, 60]"
13008,93,0.027515888214111328,"[2, 1, 2, 2, 86]","[1, 6, 13, 37, 150]"
13008,434,0.06035304069519043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 433]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13051,220,0.03342795372009277,"[1, 0, 1, 0, 1, 0, 217]","[1, 2, 6, 12, 24, 48, 60]"
13051,88,0.027305126190185547,"[1, 0, 0, 0, 87]","[1, 6, 13, 37, 150]"
13051,436,0.05542707443237305,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 435]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13094,220,0.029803037643432617,"[0, 1, 0, 1, 0, 0, 218]","[1, 2, 6, 12, 24, 48, 60]"
13094,90,0.03040003776550293,"[1, 1, 0, 1, 87]","[1, 6, 13, 37, 150]"
13094,437,0.061550140380859375,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 436]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13137,222,0.03398394584655762,"[1, 1, 1, 0, 0, 1, 218]","[1, 2, 6, 12, 24, 48, 60]"
13137,90,0.027699947357177734,"[0, 0, 1, 2, 87]","[1, 6, 13, 37, 150]"
13137,439,0.062087059020996094,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 437]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13180,222,0.03513789176940918,"[0, 2, 0, 0, 0, 2, 218]","[1, 2, 6, 12, 24, 48, 60]"
13180,92,0.0278780460357666,"[0, 1, 1, 3, 87]","[1, 6, 13, 37, 150]"
13180,440,0.06093621253967285,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13223,225,0.03414011001586914,"[1, 2, 1, 1, 0, 0, 220]","[1, 2, 6, 12, 24, 48, 60]"
13223,94,0.02593517303466797,"[4, 1, 1, 0, 88]","[1, 6, 13, 37, 150]"
13223,442,0.05604290962219238,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 440]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13266,222,0.029851913452148438,"[0, 0, 1, 0, 0, 0, 221]","[1, 2, 6, 12, 24, 48, 60]"
13266,94,0.02432394027709961,"[3, 0, 2, 1, 88]","[1, 6, 13, 37, 150]"
13266,443,0.060253143310546875,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 442]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13309,223,0.03306984901428223,"[1, 0, 0, 0, 0, 1, 221]","[1, 2, 6, 12, 24, 48, 60]"
13309,94,0.028683900833129883,"[0, 0, 0, 7, 87]","[1, 6, 13, 37, 150]"
13309,445,0.06538701057434082,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 443]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13352,225,0.030970096588134766,"[0, 1, 1, 0, 1, 0, 222]","[1, 2, 6, 12, 24, 48, 60]"
13352,91,0.024312973022460938,"[2, 0, 0, 0, 89]","[1, 6, 13, 37, 150]"
13352,446,0.06448006629943848,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 445]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13395,226,0.034326791763305664,"[1, 1, 0, 1, 0, 0, 223]","[1, 2, 6, 12, 24, 48, 60]"
13395,93,0.029551029205322266,"[2, 1, 0, 1, 89]","[1, 6, 13, 37, 150]"
13395,448,0.06614017486572266,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 446]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13438,227,0.03905200958251953,"[0, 2, 1, 0, 0, 1, 223]","[1, 2, 6, 12, 24, 48, 60]"
13438,93,0.027364015579223633,"[1, 0, 1, 2, 89]","[1, 6, 13, 37, 150]"
13438,448,0.06612181663513184,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 447]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13481,228,0.034246206283569336,"[1, 2, 0, 0, 0, 2, 223]","[1, 2, 6, 12, 24, 48, 60]"
13481,95,0.028072118759155273,"[1, 1, 1, 3, 89]","[1, 6, 13, 37, 150]"
13481,451,0.06419682502746582,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13524,226,0.03442978858947754,"[0, 0, 0, 0, 1, 0, 225]","[1, 2, 6, 12, 24, 48, 60]"
13524,94,0.03108501434326172,"[0, 4, 0, 0, 90]","[1, 6, 13, 37, 150]"
13524,451,0.06615805625915527,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 450]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13567,228,0.035176992416381836,"[1, 0, 1, 0, 0, 0, 226]","[1, 2, 6, 12, 24, 48, 60]"
13567,96,0.029188871383666992,"[0, 5, 0, 1, 90]","[1, 6, 13, 37, 150]"
13567,454,0.0573117733001709,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 452]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13610,228,0.030698060989379883,"[0, 1, 0, 0, 0, 1, 226]","[1, 2, 6, 12, 24, 48, 60]"
13610,97,0.024685144424438477,"[1, 0, 0, 7, 89]","[1, 6, 13, 37, 150]"
13610,454,0.06371784210205078,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 453]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13653,231,0.03194689750671387,"[1, 1, 1, 0, 1, 0, 227]","[1, 2, 6, 12, 24, 48, 60]"
13653,94,0.025216102600097656,"[3, 0, 0, 0, 91]","[1, 6, 13, 37, 150]"
13653,457,0.05860590934753418,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 455]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13696,231,0.03344392776489258,"[0, 2, 0, 1, 0, 0, 228]","[1, 2, 6, 12, 24, 48, 60]"
13696,96,0.030102014541625977,"[3, 1, 0, 1, 91]","[1, 6, 13, 37, 150]"
13696,457,0.06186795234680176,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 456]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13739,233,0.03669095039367676,"[1, 2, 1, 0, 0, 1, 228]","[1, 2, 6, 12, 24, 48, 60]"
13739,96,0.03017711639404297,"[2, 0, 1, 2, 91]","[1, 6, 13, 37, 150]"
13739,459,0.0608980655670166,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 457]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13782,231,0.031980037689208984,"[0, 0, 1, 0, 0, 2, 228]","[1, 2, 6, 12, 24, 48, 60]"
13782,98,0.028814077377319336,"[2, 1, 1, 3, 91]","[1, 6, 13, 37, 150]"
13782,460,0.06589412689208984,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 459]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13825,232,0.03134298324584961,"[1, 0, 0, 0, 1, 0, 230]","[1, 2, 6, 12, 24, 48, 60]"
13825,95,0.025217056274414062,"[0, 2, 1, 0, 92]","[1, 6, 13, 37, 150]"
13825,462,0.06859111785888672,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 460]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13868,233,0.03139185905456543,"[0, 1, 1, 0, 0, 0, 231]","[1, 2, 6, 12, 24, 48, 60]"
13868,97,0.02933502197265625,"[0, 3, 1, 1, 92]","[1, 6, 13, 37, 150]"
13868,463,0.0670931339263916,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13911,234,0.03914904594421387,"[1, 1, 0, 0, 0, 1, 231]","[1, 2, 6, 12, 24, 48, 60]"
13911,95,0.025465011596679688,"[0, 0, 0, 3, 92]","[1, 6, 13, 37, 150]"
13911,465,0.0683598518371582,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 463]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13954,236,0.03277587890625,"[0, 2, 1, 0, 1, 0, 232]","[1, 2, 6, 12, 24, 48, 60]"
13954,97,0.025681018829345703,"[4, 0, 0, 0, 93]","[1, 6, 13, 37, 150]"
13954,466,0.06246018409729004,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
13997,237,0.031733036041259766,"[1, 2, 0, 1, 0, 0, 233]","[1, 2, 6, 12, 24, 48, 60]"
13997,99,0.0320429801940918,"[4, 1, 0, 1, 93]","[1, 6, 13, 37, 150]"
13997,468,0.06649899482727051,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 466]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14040,234,0.03726911544799805,"[0, 0, 0, 0, 0, 0, 234]","[1, 2, 6, 12, 24, 48, 60]"
14040,99,0.029510021209716797,"[3, 0, 1, 2, 93]","[1, 6, 13, 37, 150]"
14040,468,0.0680539608001709,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14083,237,0.035661935806274414,"[1, 0, 1, 0, 0, 2, 233]","[1, 2, 6, 12, 24, 48, 60]"
14083,101,0.029608964920043945,"[3, 1, 1, 3, 93]","[1, 6, 13, 37, 150]"
14083,471,0.06610894203186035,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 469]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14126,237,0.039778947830200195,"[0, 1, 0, 0, 1, 0, 235]","[1, 2, 6, 12, 24, 48, 60]"
14126,96,0.02689194679260254,"[0, 0, 2, 0, 94]","[1, 6, 13, 37, 150]"
14126,471,0.06934809684753418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 470]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14169,239,0.03480386734008789,"[1, 1, 1, 0, 0, 0, 236]","[1, 2, 6, 12, 24, 48, 60]"
14169,98,0.033557891845703125,"[0, 1, 2, 1, 94]","[1, 6, 13, 37, 150]"
14169,474,0.06688594818115234,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 472]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14212,239,0.03785300254821777,"[0, 2, 0, 0, 0, 1, 236]","[1, 2, 6, 12, 24, 48, 60]"
14212,98,0.0257568359375,"[1, 0, 0, 3, 94]","[1, 6, 13, 37, 150]"
14212,474,0.06392192840576172,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 473]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14255,242,0.037103891372680664,"[1, 2, 1, 0, 1, 0, 237]","[1, 2, 6, 12, 24, 48, 60]"
14255,100,0.027076005935668945,"[5, 0, 0, 0, 95]","[1, 6, 13, 37, 150]"
14255,477,0.06283807754516602,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14298,240,0.03574800491333008,"[0, 0, 1, 1, 0, 0, 238]","[1, 2, 6, 12, 24, 48, 60]"
14298,100,0.027583837509155273,"[0, 0, 1, 5, 94]","[1, 6, 13, 37, 150]"
14298,477,0.06338810920715332,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 476]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14341,240,0.034150123596191406,"[1, 0, 0, 0, 0, 0, 239]","[1, 2, 6, 12, 24, 48, 60]"
14341,102,0.02717304229736328,"[4, 0, 1, 2, 95]","[1, 6, 13, 37, 150]"
14341,479,0.06692314147949219,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 478]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14384,242,0.033844947814941406,"[0, 1, 1, 0, 0, 2, 238]","[1, 2, 6, 12, 24, 48, 60]"
14384,104,0.026988983154296875,"[4, 1, 1, 3, 95]","[1, 6, 13, 37, 150]"
14384,480,0.06286191940307617,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 479]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14427,243,0.03693389892578125,"[1, 1, 0, 0, 1, 0, 240]","[1, 2, 6, 12, 24, 48, 60]"
14427,99,0.03115105628967285,"[1, 0, 2, 0, 96]","[1, 6, 13, 37, 150]"
14427,482,0.0634009838104248,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 480]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14470,244,0.034114837646484375,"[0, 2, 1, 0, 0, 0, 241]","[1, 2, 6, 12, 24, 48, 60]"
14470,101,0.028095006942749023,"[1, 1, 2, 1, 96]","[1, 6, 13, 37, 150]"
14470,483,0.0630800724029541,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14513,245,0.035768985748291016,"[1, 2, 0, 0, 0, 1, 241]","[1, 2, 6, 12, 24, 48, 60]"
14513,101,0.027750015258789062,"[2, 0, 0, 3, 96]","[1, 6, 13, 37, 150]"
14513,485,0.06650996208190918,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 483]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14556,243,0.03393197059631348,"[0, 0, 0, 0, 0, 2, 241]","[1, 2, 6, 12, 24, 48, 60]"
14556,98,0.02727508544921875,"[0, 1, 0, 0, 97]","[1, 6, 13, 37, 150]"
14556,486,0.06372499465942383,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14599,246,0.0376739501953125,"[1, 0, 1, 1, 0, 0, 243]","[1, 2, 6, 12, 24, 48, 60]"
14599,100,0.028217077255249023,"[0, 2, 0, 1, 97]","[1, 6, 13, 37, 150]"
14599,488,0.06392407417297363,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 486]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14642,245,0.03464007377624512,"[0, 1, 0, 0, 0, 0, 244]","[1, 2, 6, 12, 24, 48, 60]"
14642,102,0.02982497215270996,"[0, 3, 0, 2, 97]","[1, 6, 13, 37, 150]"
14642,489,0.0664069652557373,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 488]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14685,248,0.034745216369628906,"[1, 1, 1, 0, 0, 2, 243]","[1, 2, 6, 12, 24, 48, 60]"
14685,104,0.02844095230102539,"[0, 4, 0, 3, 97]","[1, 6, 13, 37, 150]"
14685,491,0.06473302841186523,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 489]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14728,248,0.03487110137939453,"[0, 2, 0, 0, 1, 0, 245]","[1, 2, 6, 12, 24, 48, 60]"
14728,102,0.027751922607421875,"[2, 0, 2, 0, 98]","[1, 6, 13, 37, 150]"
14728,491,0.06669902801513672,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 490]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14771,250,0.034561872482299805,"[1, 2, 1, 0, 0, 0, 246]","[1, 2, 6, 12, 24, 48, 60]"
14771,104,0.03102397918701172,"[2, 1, 2, 1, 98]","[1, 6, 13, 37, 150]"
14771,494,0.06868791580200195,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 492]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14814,248,0.03516697883605957,"[0, 0, 1, 0, 0, 1, 246]","[1, 2, 6, 12, 24, 48, 60]"
14814,104,0.029716968536376953,"[3, 0, 0, 3, 98]","[1, 6, 13, 37, 150]"
14814,494,0.06519699096679688,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 493]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14857,249,0.03485107421875,"[1, 0, 0, 0, 0, 2, 246]","[1, 2, 6, 12, 24, 48, 60]"
14857,101,0.02825188636779785,"[1, 1, 0, 0, 99]","[1, 6, 13, 37, 150]"
14857,497,0.06709909439086914,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14900,251,0.03512692451477051,"[0, 1, 1, 1, 0, 0, 248]","[1, 2, 6, 12, 24, 48, 60]"
14900,101,0.02913212776184082,"[0, 0, 1, 1, 99]","[1, 6, 13, 37, 150]"
14900,497,0.06802511215209961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 496]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14943,251,0.03800702095031738,"[1, 1, 0, 0, 0, 0, 249]","[1, 2, 6, 12, 24, 48, 60]"
14943,103,0.028345108032226562,"[0, 1, 1, 2, 99]","[1, 6, 13, 37, 150]"
14943,500,0.06621193885803223,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
14986,253,0.03896689414978027,"[0, 2, 1, 0, 0, 2, 248]","[1, 2, 6, 12, 24, 48, 60]"
14986,105,0.027756929397583008,"[0, 2, 1, 3, 99]","[1, 6, 13, 37, 150]"
14986,500,0.07352614402770996,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 499]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15029,254,0.03874611854553223,"[1, 2, 0, 0, 1, 0, 250]","[1, 2, 6, 12, 24, 48, 60]"
15029,105,0.0310060977935791,"[3, 0, 2, 0, 100]","[1, 6, 13, 37, 150]"
15029,502,0.07134103775024414,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 500]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
15072,252,0.04105091094970703,"[0, 0, 0, 1, 0, 0, 251]","[1, 2, 6, 12, 24, 48, 60]"
